customer_id,recency,frequency,monetary,is_recency_outlier,is_frequency_outlier,is_monetary_outlier,outlier_count,name,registration_date,age,days_since_registration,avg_order_value,customer_lifetime_days,purchase_rate_per_month,recency_score,frequency_score,monetary_score,rfm_score,segment,simplified_segment
CUST_00174,0,35,27868.85,False,True,True,2,Michael Meyer,2025-07-06,48,3,796.2528571428571,0.0,355.1333333333333,5,5,5,555,Champions,High Value
CUST_00175,840,1,200.83,True,False,False,1,Robert Rodgers,2023-03-02,34,860,200.83,0.0,0.0353953488372093,1,1,3,113,Hibernating,Low Value
CUST_00176,138,8,4974.58,False,False,False,0,Robert Barnett DDS,2022-07-12,30,1093,621.8225,0.0,0.22279963403476669,2,4,4,244,Loyal Customers,High Value
CUST_00177,1086,1,84.28,True,False,False,1,Diane Simmons,2022-07-08,60,1097,84.28,0.0,0.027748404740200548,1,1,2,112,Hibernating,Low Value
CUST_00178,2,9,5148.64,False,False,False,0,Mr. Brian Patel,2024-12-04,50,217,572.0711111111111,0.0,1.262488479262673,5,4,4,544,Champions,High Value
CUST_00179,101,1,34.31,False,False,False,0,Vincent Wells,2025-03-05,52,126,34.31,0.0,0.24158730158730157,3,1,1,311,Others,Low Value
CUST_00180,37,30,18426.53,False,True,True,2,Christopher Thompson,2024-02-16,23,509,614.2176666666667,0.0,1.794106090373281,3,5,5,355,Loyal Customers,High Value
CUST_00181,549,1,22.48,False,False,False,0,Timothy Cummings,2023-12-15,29,572,22.48,0.0,0.05321678321678321,1,1,1,111,Lost,Low Value
CUST_00182,16,8,3874.83,False,False,False,0,Alicia Ortega,2024-09-21,37,291,484.35375,0.0,0.8368384879725087,4,4,4,444,Champions,High Value
CUST_00183,140,7,1462.41,False,False,False,0,Connie Le,2024-12-09,34,212,208.9157142857143,0.0,1.0050943396226415,2,3,3,233,Loyal Customers,High Value
CUST_00184,1,28,21190.42,False,True,True,2,Eric Miller,2025-05-25,47,45,756.8007142857142,0.0,18.940444444444445,5,5,5,555,Champions,High Value
CUST_00185,29,12,4919.52,False,False,False,0,Thomas Browning,2025-05-14,45,56,409.96000000000004,0.0,6.522857142857143,4,4,4,444,Champions,High Value
CUST_00186,16,1,194.28,False,False,False,0,Adam Thomas,2025-06-01,54,38,194.28,0.0,0.8010526315789473,4,1,3,413,Potential Loyalists,Medium Value
CUST_00187,1,11,4234.26,False,False,False,0,Matthew Galloway,2025-06-07,32,32,384.9327272727273,0.0,10.46375,5,4,4,544,Champions,High Value
CUST_00188,628,1,42.14,False,False,False,0,Eric Wilson,2023-10-19,40,629,42.14,0.0,0.04839427662957074,1,1,2,112,Hibernating,Low Value
CUST_00189,442,1,192.51,False,False,False,0,Ross Anderson,2024-04-18,51,447,192.51,0.0,0.06809843400447427,1,1,3,113,Hibernating,Low Value
CUST_00190,26,30,23571.75,False,True,True,2,Patrick Gibbs,2022-08-01,32,1073,785.725,0.0,0.851071761416589,4,5,5,455,Champions,High Value
CUST_00191,94,9,2976.79,False,False,False,0,Nicole Mcdaniel,2022-01-01,30,1285,330.75444444444446,0.0,0.21319844357976653,3,4,4,344,Loyal Customers,High Value
CUST_00192,6,9,4147.49,False,False,False,0,April Underwood,2025-06-08,54,31,460.8322222222222,0.0,8.83741935483871,5,4,4,544,Champions,High Value
CUST_00193,537,1,60.01,False,False,False,0,Christian Rodriguez,2024-01-09,18,547,60.01,0.0,0.055648994515539306,1,1,2,112,Hibernating,Low Value
CUST_00194,860,1,34.15,True,False,False,1,Whitney Sanchez,2023-02-26,56,864,34.15,0.0,0.03523148148148148,1,1,1,111,Lost,Low Value
CUST_00195,16,1,30.22,False,False,False,0,Leonard Bell Jr.,2025-05-27,34,43,30.22,0.0,0.707906976744186,4,1,1,411,New Customers,Medium Value
CUST_00196,39,8,5442.93,False,False,False,0,Douglas Robbins,2024-11-21,37,230,680.36625,0.0,1.0587826086956522,3,4,4,344,Loyal Customers,High Value
CUST_00197,5,1,37.11,False,False,False,0,Brandon Love,2025-06-18,53,21,37.11,0.0,1.4495238095238097,5,1,1,511,New Customers,Medium Value
CUST_00198,39,11,2518.95,False,False,False,0,Mr. James Lee,2024-08-24,47,319,228.99545454545452,0.0,1.0496551724137932,3,4,4,344,Loyal Customers,High Value
CUST_00199,102,10,2837.87,False,False,False,0,Rebecca Cunningham,2022-04-01,20,1195,283.787,0.0,0.2547280334728034,3,4,4,344,Loyal Customers,High Value
CUST_00200,39,37,37414.44,False,True,True,2,Kelly Wilkins,2023-06-30,27,740,1011.2010810810812,0.0,1.522,3,5,5,355,Loyal Customers,High Value
CUST_00201,40,4,1471.66,False,False,False,0,Ms. Terry Thompson,2025-04-08,38,92,367.915,0.0,1.3234782608695652,3,3,3,333,Loyal Customers,High Value
CUST_00202,261,4,323.83,False,False,False,0,Jose Horton,2022-01-01,49,1285,80.9575,0.0,0.09475486381322958,2,3,3,233,Loyal Customers,High Value
CUST_00203,16,1,28.32,False,False,False,0,Bruce Oconnell,2025-06-12,43,27,28.32,0.0,1.1274074074074074,4,1,1,411,New Customers,Medium Value
CUST_00204,87,8,2035.5,False,False,False,0,Wendy Rodriguez,2024-10-12,38,270,254.4375,0.0,0.9019259259259259,3,4,3,343,Loyal Customers,High Value
CUST_00205,5,6,2650.68,False,False,False,0,Matthew Hughes,2024-07-12,32,362,441.78,0.0,0.5045303867403315,5,3,4,534,Loyal Customers,High Value
CUST_00206,69,5,4028.4,False,False,False,0,Taylor Smith,2024-07-14,60,360,805.6800000000001,0.0,0.4227777777777778,3,3,4,334,Loyal Customers,High Value
CUST_00207,290,1,121.74,False,False,False,0,Amanda Benton,2024-08-23,36,320,121.74,0.0,0.095125,2,1,2,212,Hibernating,Low Value
CUST_00208,344,1,135.6,False,False,False,0,Mary Larson,2024-07-21,49,353,135.6,0.0,0.08623229461756375,2,1,2,212,Hibernating,Low Value
CUST_00209,105,1,55.22,False,False,False,0,Keith Dawson,2025-03-13,36,118,55.22,0.0,0.2579661016949153,3,1,2,312,Others,Low Value
CUST_00210,6,13,4426.45,False,False,False,0,Shelly Crane,2025-01-31,21,159,340.49615384615385,0.0,2.488805031446541,5,4,4,544,Champions,High Value
CUST_00211,156,5,1749.9,False,False,False,0,Brittany Ramirez,2024-08-24,18,319,349.98,0.0,0.47711598746081507,2,3,3,233,Loyal Customers,High Value
CUST_00212,610,1,87.17,False,False,False,0,Samuel Shaw,2023-11-04,42,613,87.17,0.0,0.04965742251223491,1,1,2,112,Hibernating,Low Value
CUST_00213,391,1,42.96,False,False,False,0,Derek Wong,2024-05-14,46,421,42.96,0.0,0.07230403800475059,1,1,2,112,Hibernating,Low Value
CUST_00214,190,1,54.44,False,False,False,0,Angela Finley,2024-12-24,55,197,54.44,0.0,0.15451776649746193,2,1,2,212,Hibernating,Low Value
CUST_00215,985,1,10.76,True,False,False,1,Vanessa Simmons,2022-10-28,37,985,10.76,0.0,0.030903553299492386,1,1,1,111,Lost,Low Value
CUST_00216,135,21,20311.38,False,False,True,1,Monica Clark,2023-11-10,34,607,967.2085714285715,0.0,1.0531136738056013,2,5,5,255,Loyal Customers,High Value
CUST_00217,31,21,12540.77,False,False,False,0,Edward Marshall,2022-01-01,41,1285,597.1795238095239,0.0,0.49746303501945527,4,5,5,455,Champions,High Value
CUST_00218,150,1,26.76,False,False,False,0,Alexander Yoder MD,2025-01-15,24,175,26.76,0.0,0.17394285714285715,2,1,1,211,Lost,Low Value
CUST_00219,1261,1,132.5,True,False,False,1,Christopher White,2022-01-08,41,1278,132.5,0.0,0.023818466353677622,1,1,2,112,Hibernating,Low Value
CUST_00220,216,1,73.58,False,False,False,0,Larry Lewis,2024-11-21,41,230,73.58,0.0,0.13234782608695653,2,1,2,212,Hibernating,Low Value
CUST_00221,169,1,127.71,False,False,False,0,Nicholas Brown,2024-12-26,36,195,127.71,0.0,0.1561025641025641,2,1,2,212,Hibernating,Low Value
CUST_00222,0,31,19782.1,False,True,True,2,Scott Elliott,2023-07-10,37,730,638.1322580645161,0.0,1.2926575342465754,5,5,5,555,Champions,High Value
CUST_00223,605,1,25.58,False,False,False,0,Elizabeth Sanchez,2023-11-06,56,611,25.58,0.0,0.04981996726677578,1,1,1,111,Lost,Low Value
CUST_00224,177,4,1708.01,False,False,False,0,Steven Sullivan,2022-08-17,41,1057,427.0025,0.0,0.11519394512771997,2,3,3,233,Loyal Customers,High Value
CUST_00225,26,24,9701.33,False,False,False,0,Michele Rivera,2023-08-18,34,691,404.22208333333333,0.0,1.0572503617945008,4,5,4,454,Champions,High Value
CUST_00226,0,37,38577.64,False,True,True,2,Melissa Martinez,2025-05-20,18,50,1042.638918918919,0.0,22.5256,5,5,5,555,Champions,High Value
CUST_00227,51,26,20904.81,False,False,True,1,Dr. Steven Miller,2022-06-11,21,1124,804.0311538461539,0.0,0.7041281138790036,3,5,5,355,Loyal Customers,High Value
CUST_00228,1,22,12201.23,False,False,False,0,Michael Weber,2024-05-29,44,406,554.6013636363637,0.0,1.6494581280788179,5,5,5,555,Champions,High Value
CUST_00229,321,1,46.34,False,False,False,0,Christopher Patterson,2024-07-23,28,351,46.34,0.0,0.08672364672364673,2,1,2,212,Hibernating,Low Value
CUST_00230,377,1,10.76,False,False,False,0,Stephanie Hart MD,2024-05-29,34,406,10.76,0.0,0.07497536945812808,1,1,1,111,Lost,Low Value
CUST_00231,7,41,29436.34,False,True,True,2,William Coleman,2024-10-14,39,268,717.959512195122,0.0,4.656865671641791,4,5,5,455,Champions,High Value
CUST_00232,697,1,73.58,True,False,False,1,Jessica Davis,2023-08-12,56,697,73.58,0.0,0.043672883787661404,1,1,2,112,Hibernating,Low Value
CUST_00233,30,6,557.66,False,False,False,0,Justin Lozano,2024-09-19,50,293,92.94333333333333,0.0,0.6233447098976109,4,3,3,433,Loyal Customers,High Value
CUST_00234,171,1,35.79,False,False,False,0,James Smith,2025-01-02,39,188,35.79,0.0,0.16191489361702127,2,1,1,211,Lost,Low Value
CUST_00235,23,1,127.47,False,False,False,0,Lindsey Jones,2025-05-18,55,52,127.47,0.0,0.5853846153846154,4,1,2,412,New Customers,Medium Value
CUST_00236,0,22,13904.11,False,False,True,1,Stephanie Hodges,2025-04-13,48,87,632.005,0.0,7.697471264367817,5,5,5,555,Champions,High Value
CUST_00237,32,5,1774.07,False,False,False,0,David Kane,2025-05-17,18,53,354.81399999999996,0.0,2.871698113207547,4,3,3,433,Loyal Customers,High Value
CUST_00238,45,29,17866.39,False,True,True,2,Andrew Young,2024-12-12,55,209,616.0824137931035,0.0,4.223732057416268,3,5,5,355,Loyal Customers,High Value
CUST_00239,837,1,83.94,True,False,False,1,David Jones,2023-03-07,40,855,83.94,0.0,0.03560233918128655,1,1,2,112,Hibernating,Low Value
CUST_00240,529,1,19.86,False,False,False,0,Sarah Anderson,2023-12-29,18,558,19.86,0.0,0.05455197132616488,1,1,1,111,Lost,Low Value
CUST_00241,1,6,1598.8,False,False,False,0,Steven Rodriguez,2025-01-06,49,184,266.46666666666664,0.0,0.9926086956521739,5,3,3,533,Loyal Customers,High Value
CUST_00242,1074,1,41.41,True,False,False,1,Monica Riggs,2022-07-16,41,1089,41.41,0.0,0.02795224977043159,1,1,2,112,Hibernating,Low Value
CUST_00243,4,27,29330.08,False,True,True,2,James Beard,2025-05-12,37,58,1086.2992592592593,0.0,14.170344827586208,5,5,5,555,Champions,High Value
CUST_00244,4,33,26256.87,False,True,True,2,David Farmer,2025-03-22,47,109,795.6627272727272,0.0,9.215779816513763,5,5,5,555,Champions,High Value
CUST_00245,220,1,141.36,False,False,False,0,Christy Martinez,2024-11-27,37,224,141.36,0.0,0.13589285714285715,2,1,3,213,Hibernating,Low Value
CUST_00246,69,6,4185.94,False,False,False,0,Ryan Schmidt,2025-02-14,42,145,697.6566666666666,0.0,1.2595862068965518,3,3,4,334,Loyal Customers,High Value
CUST_00247,338,1,24.79,False,False,False,0,Martha Mcknight,2024-07-08,36,366,24.79,0.0,0.08316939890710383,2,1,1,211,Lost,Low Value
CUST_00248,15,7,4845.49,False,False,False,0,Dana Hernandez,2025-05-20,37,50,692.2128571428572,0.0,4.2616000000000005,4,3,4,434,Loyal Customers,High Value
CUST_00249,0,35,27024.5,False,True,True,2,Justin Goodwin,2025-05-20,24,50,772.1285714285714,0.0,21.308,5,5,5,555,Champions,High Value
CUST_00250,131,1,32.1,False,False,False,0,Laura Carter MD,2025-02-05,43,154,32.1,0.0,0.19766233766233765,2,1,1,211,Lost,Low Value
CUST_00251,802,1,200.83,True,False,False,1,William Carlson,2023-04-03,62,828,200.83,0.0,0.03676328502415459,1,1,3,113,Hibernating,Low Value
CUST_00252,69,1,42.33,False,False,False,0,April Nunez,2025-05-01,34,69,42.33,0.0,0.44115942028985505,3,1,2,312,Others,Low Value
CUST_00253,57,1,197.43,False,False,False,0,Lisa Blanchard,2025-04-23,28,77,197.43,0.0,0.3953246753246753,3,1,3,313,Potential Loyalists,Medium Value
CUST_00254,19,1,196.66,False,False,False,0,Brandon Taylor,2025-06-06,31,33,196.66,0.0,0.9224242424242424,4,1,3,413,Potential Loyalists,Medium Value
CUST_00255,22,1,45.29,False,False,False,0,Charlene Oconnell,2025-05-24,20,46,45.29,0.0,0.6617391304347826,4,1,2,412,New Customers,Medium Value
CUST_00256,139,1,73.21,False,False,False,0,Kelsey Fitzgerald,2025-01-25,35,165,73.21,0.0,0.18448484848484847,2,1,2,212,Hibernating,Low Value
CUST_00257,4,7,2400.88,False,False,False,0,Courtney Thomas,2024-10-27,36,255,342.98285714285714,0.0,0.835607843137255,5,3,4,534,Loyal Customers,High Value
CUST_00258,65,9,1460.88,False,False,False,0,Darryl Smith,2023-12-01,38,586,162.32000000000002,0.0,0.4675085324232082,3,4,3,343,Loyal Customers,High Value
CUST_00259,22,32,27299.27,False,True,True,2,Scott Ward,2024-07-14,48,360,853.1021875,0.0,2.705777777777778,4,5,5,455,Champions,High Value
CUST_00260,496,1,183.02,False,False,False,0,Mathew Wagner,2024-02-22,30,503,183.02,0.0,0.060516898608349905,1,1,3,113,Hibernating,Low Value
CUST_00261,43,7,2401.1,False,False,False,0,Danielle Lin,2025-04-26,31,74,343.0142857142857,0.0,2.8794594594594596,3,3,4,334,Loyal Customers,High Value
CUST_00262,63,4,697.4,False,False,False,0,Amy Keller,2024-11-10,23,241,174.35,0.0,0.5052282157676349,3,3,3,333,Loyal Customers,High Value
CUST_00263,8,28,29362.51,False,True,True,2,Susan Smith,2024-07-23,30,351,1048.6610714285714,0.0,2.4282621082621083,4,5,5,455,Champions,High Value
CUST_00264,0,31,17210.47,False,True,True,2,Roger Campbell Jr.,2024-02-23,18,502,555.1764516129033,0.0,1.879760956175299,5,5,5,555,Champions,High Value
CUST_00265,5,1,40.05,False,False,False,0,Jennifer Myers,2025-06-26,48,13,40.05,0.0,2.3415384615384616,5,1,1,511,New Customers,Medium Value
CUST_00266,796,1,203.26,True,False,False,1,Janet Osborne,2023-04-08,26,823,203.26,0.0,0.03698663426488457,1,1,3,113,Hibernating,Low Value
CUST_00267,6,39,26917.12,False,True,True,2,Debra Carson,2024-10-21,26,261,690.1825641025641,0.0,4.548505747126437,5,5,5,555,Champions,High Value
CUST_00268,10,24,17759.56,False,False,True,1,Ana Anderson,2024-12-05,38,216,739.9816666666667,0.0,3.3822222222222225,4,5,5,455,Champions,High Value
CUST_00269,110,10,2623.2,False,False,False,0,Alexa Miller,2024-10-05,28,277,262.32,0.0,1.0989169675090253,3,4,4,344,Loyal Customers,High Value
CUST_00270,150,1,25.41,False,False,False,0,Gabriela Haynes,2025-01-18,27,172,25.41,0.0,0.1769767441860465,2,1,1,211,Lost,Low Value
CUST_00271,0,12,3942.78,False,False,False,0,Lisa Miller,2025-07-02,25,7,328.565,0.0,52.182857142857145,5,4,4,544,Champions,High Value
CUST_00272,16,8,2323.33,False,False,False,0,Ian Jones,2025-02-15,30,144,290.41625,0.0,1.691111111111111,4,4,3,443,Loyal Customers,High Value
CUST_00273,1,27,20831.91,False,True,True,2,Brittany Gilbert,2025-05-24,40,46,771.5522222222222,0.0,17.86695652173913,5,5,5,555,Champions,High Value
CUST_00274,387,1,40.39,False,False,False,0,Lynn Reed,2024-05-21,48,414,40.39,0.0,0.07352657004830918,1,1,1,111,Lost,Low Value
CUST_00275,563,1,30.76,False,False,False,0,Jonathan Molina,2023-12-19,27,568,30.76,0.0,0.05359154929577465,1,1,1,111,Lost,Low Value
CUST_00276,0,31,35599.32,False,True,True,2,James Evans,2024-10-01,37,281,1148.3651612903225,0.0,3.358149466192171,5,5,5,555,Champions,High Value
CUST_00277,180,7,912.12,False,False,False,0,Richard Davis,2024-08-21,32,322,130.30285714285714,0.0,0.6617391304347826,2,3,3,233,Loyal Customers,High Value
CUST_00278,19,1,154.39,False,False,False,0,Alex Larson,2025-05-21,56,49,154.39,0.0,0.6212244897959184,4,1,3,413,Potential Loyalists,Medium Value
CUST_00279,106,1,182.75,False,False,False,0,Sherry Patterson,2025-03-10,54,121,182.75,0.0,0.25157024793388433,3,1,3,313,Potential Loyalists,Medium Value
CUST_00280,283,1,45.61,False,False,False,0,Mr. Raymond Newman MD,2024-09-04,22,308,45.61,0.0,0.09883116883116883,2,1,2,212,Hibernating,Low Value
CUST_00281,3,25,16307.07,False,False,True,1,Bobby Mcguire,2025-01-30,38,160,652.2828,0.0,4.75625,5,5,5,555,Champions,High Value
CUST_00282,83,1,42.29,False,False,False,0,Jonathan Montgomery,2025-04-02,39,98,42.29,0.0,0.3106122448979592,3,1,2,312,Others,Low Value
CUST_00283,5,11,2684.32,False,False,False,0,Thomas Allen,2025-05-31,32,39,244.0290909090909,0.0,8.585641025641026,5,4,4,544,Champions,High Value
CUST_00284,7,10,4179.37,False,False,False,0,Sharon Smith,2025-05-07,30,63,417.937,0.0,4.8317460317460315,4,4,4,444,Champions,High Value
CUST_00285,60,1,45.29,False,False,False,0,Brandon Miller,2025-04-25,28,75,45.29,0.0,0.40586666666666665,3,1,2,312,Others,Low Value
CUST_00286,814,1,189.62,True,False,False,1,William Phillips,2023-04-03,31,828,189.62,0.0,0.03676328502415459,1,1,3,113,Hibernating,Low Value
CUST_00287,0,31,19539.63,False,True,True,2,Garrett Blackburn,2025-06-09,18,30,630.3106451612904,0.0,31.454666666666668,5,5,5,555,Champions,High Value
CUST_00288,90,28,16624.16,False,True,True,2,Jamie Cruz,2022-01-01,46,1285,593.72,0.0,0.663284046692607,3,5,5,355,Loyal Customers,High Value
CUST_00289,14,5,1156.08,False,False,False,0,John Griffin,2025-05-27,42,43,231.21599999999998,0.0,3.5395348837209304,4,3,3,433,Loyal Customers,High Value
CUST_00290,126,9,2238.12,False,False,False,0,Richard Barron,2023-07-08,36,732,248.67999999999998,0.0,0.37426229508196723,2,4,3,243,Loyal Customers,High Value
CUST_00291,591,1,12.31,False,False,False,0,Kevin Brown,2023-10-28,29,620,12.31,0.0,0.04909677419354839,1,1,1,111,Lost,Low Value
CUST_00292,380,1,43.87,False,False,False,0,Justin Estes,2024-06-01,31,403,43.87,0.0,0.0755334987593052,1,1,2,112,Hibernating,Low Value
CUST_00293,937,1,26.61,True,False,False,1,Trevor Jones,2022-11-15,62,967,26.61,0.0,0.03147880041365047,1,1,1,111,Lost,Low Value
CUST_00294,1,40,24918.71,False,True,True,2,Jennifer Rios,2025-03-12,57,119,622.96775,0.0,10.231932773109245,5,5,5,555,Champions,High Value
CUST_00295,511,1,34.15,False,False,False,0,James Gould,2024-01-21,31,535,34.15,0.0,0.05689719626168224,1,1,1,111,Lost,Low Value
CUST_00296,199,1,135.6,False,False,False,0,Julie Pennington,2024-12-19,25,202,135.6,0.0,0.1506930693069307,2,1,2,212,Hibernating,Low Value
CUST_00297,255,1,17.88,False,False,False,0,Nicholas Rose,2024-10-24,32,258,17.88,0.0,0.117984496124031,2,1,1,211,Lost,Low Value
CUST_00298,0,28,18473.54,False,True,True,2,Earl Arnold,2024-07-30,34,344,659.7692857142857,0.0,2.4776744186046513,5,5,5,555,Champions,High Value
CUST_00299,96,1,43.1,False,False,False,0,Mr. Michael Sanders PhD,2025-03-07,24,124,43.1,0.0,0.24548387096774194,3,1,2,312,Others,Low Value
CUST_00300,125,7,4747.26,False,False,False,0,Sonia Evans,2024-11-12,41,239,678.1800000000001,0.0,0.8915481171548117,2,3,4,234,Loyal Customers,High Value
CUST_00301,253,1,69.35,False,False,False,0,Tammy Rodriguez,2024-10-05,36,277,69.35,0.0,0.10989169675090253,2,1,2,212,Hibernating,Low Value
CUST_00302,36,1,113.56,False,False,False,0,Debra Dougherty,2025-05-18,33,52,113.56,0.0,0.5853846153846154,3,1,2,312,Others,Low Value
CUST_00303,14,1,188.98,False,False,False,0,Matthew Rodriguez,2025-06-16,30,23,188.98,0.0,1.3234782608695652,4,1,3,413,Potential Loyalists,Medium Value
CUST_00304,413,1,187.06,False,False,False,0,Devin Ball,2024-05-18,47,417,187.06,0.0,0.07299760191846523,1,1,3,113,Hibernating,Low Value
CUST_00305,197,7,2686.73,False,False,False,0,Randall Davidson,2024-02-04,29,521,383.81857142857143,0.0,0.40898272552783116,2,3,4,234,Loyal Customers,High Value
CUST_00306,183,1,117.24,False,False,False,0,Jessica Brown,2024-12-28,67,193,117.24,0.0,0.15772020725388602,2,1,2,212,Hibernating,Low Value
CUST_00307,1,28,19799.39,False,True,True,2,Jacqueline Hudson,2025-02-03,40,156,707.1210714285714,0.0,5.463589743589743,5,5,5,555,Champions,High Value
CUST_00308,68,1,212.68,False,False,False,0,Christine Mcbride,2025-04-28,39,72,212.68,0.0,0.42277777777777775,3,1,3,313,Potential Loyalists,Medium Value
CUST_00309,3,10,4376.24,False,False,False,0,Ronnie Clark,2025-06-14,43,25,437.62399999999997,0.0,12.176,5,4,4,544,Champions,High Value
CUST_00310,651,1,11.58,False,False,False,0,Parker Rogers,2023-09-05,56,673,11.58,0.0,0.04523031203566122,1,1,1,111,Lost,Low Value
CUST_00311,31,1,192.51,False,False,False,0,Dr. Kayla Ballard MD,2025-05-16,30,54,192.51,0.0,0.5637037037037037,4,1,3,413,Potential Loyalists,Medium Value
CUST_00312,3,6,2270.2,False,False,False,0,Shaun Arnold,2025-05-05,45,65,378.3666666666666,0.0,2.809846153846154,5,3,3,533,Loyal Customers,High Value
CUST_00313,50,1,102.49,False,False,False,0,David Grimes,2025-05-05,44,65,102.49,0.0,0.4683076923076923,3,1,2,312,Others,Low Value
CUST_00314,76,8,3124.75,False,False,False,0,Joseph Johnston,2024-10-12,50,270,390.59375,0.0,0.9019259259259259,3,4,4,344,Loyal Customers,High Value
CUST_00315,70,6,3881.34,False,False,False,0,Joseph Abbott,2025-01-28,34,162,646.89,0.0,1.1274074074074074,3,3,4,334,Loyal Customers,High Value
CUST_00316,44,24,19096.51,False,False,True,1,Alexandra Lawson,2023-10-29,49,619,795.6879166666666,0.0,1.180226171243942,3,5,5,355,Loyal Customers,High Value
CUST_00317,17,8,5036.75,False,False,False,0,Adam Lee,2024-12-10,29,211,629.59375,0.0,1.1541232227488152,4,4,4,444,Champions,High Value
CUST_00318,110,1,158.22,False,False,False,0,Douglas Jones,2025-03-01,18,130,158.22,0.0,0.23415384615384616,3,1,3,313,Potential Loyalists,Medium Value
CUST_00319,69,12,4256.5,False,False,False,0,Larry Russo,2024-02-23,19,502,354.7083333333333,0.0,0.7276494023904383,3,4,4,344,Loyal Customers,High Value
CUST_00320,11,8,4416.39,False,False,False,0,Brandi Hernandez,2023-03-24,38,838,552.04875,0.0,0.2905966587112172,4,4,4,444,Champions,High Value
CUST_00321,2,30,25090.66,False,True,True,2,Steven Wilson,2025-01-14,48,176,836.3553333333333,0.0,5.1886363636363635,5,5,5,555,Champions,High Value
CUST_00322,341,1,30.76,False,False,False,0,Kevin Grant,2024-07-17,39,357,30.76,0.0,0.08526610644257704,2,1,1,211,Lost,Low Value
CUST_00323,5,28,20671.27,False,True,True,2,Christian Bradley,2025-05-25,39,45,738.2596428571429,0.0,18.940444444444445,5,5,5,555,Champions,High Value
CUST_00324,20,13,6207.55,False,False,False,0,Joshua Davis,2025-02-11,44,148,477.50384615384615,0.0,2.673783783783784,4,4,4,444,Champions,High Value
CUST_00325,25,1,32.31,False,False,False,0,Alexandra Lam,2025-05-16,44,54,32.31,0.0,0.5637037037037037,4,1,1,411,New Customers,Medium Value
CUST_00326,266,1,23.51,False,False,False,0,Raymond Arnold,2024-10-04,52,278,23.51,0.0,0.10949640287769784,2,1,1,211,Lost,Low Value
CUST_00327,812,1,27.86,True,False,False,1,Cindy Stanton,2023-04-13,32,818,27.86,0.0,0.03721271393643032,1,1,1,111,Lost,Low Value
CUST_00328,136,1,21.57,False,False,False,0,Mark Suarez,2025-02-23,42,136,21.57,0.0,0.2238235294117647,2,1,1,211,Lost,Low Value
CUST_00329,1,37,24330.52,False,True,True,2,Steven Robertson,2025-03-27,56,104,657.5816216216216,0.0,10.829615384615385,5,5,5,555,Champions,High Value
CUST_00330,740,1,30.81,True,False,False,1,Melinda Sloan,2023-06-06,42,764,30.81,0.0,0.039842931937172775,1,1,1,111,Lost,Low Value
CUST_00331,133,1,66.1,False,False,False,0,Erik Hudson,2025-02-07,53,152,66.1,0.0,0.20026315789473684,2,1,2,212,Hibernating,Low Value
CUST_00332,5,32,19404.86,False,True,True,2,Carolyn Hanson,2025-05-11,32,59,606.401875,0.0,16.50983050847458,5,5,5,555,Champions,High Value
CUST_00333,4,25,20614.57,False,False,True,1,Angela Harris,2025-04-05,49,95,824.5828,0.0,8.010526315789473,5,5,5,555,Champions,High Value
CUST_00334,373,1,48.54,False,False,False,0,Matthew Jensen,2024-06-30,49,374,48.54,0.0,0.0813903743315508,1,1,2,112,Hibernating,Low Value
CUST_00335,432,1,19.86,False,False,False,0,Lindsey Huang,2024-05-03,18,432,19.86,0.0,0.07046296296296296,1,1,1,111,Lost,Low Value
CUST_00336,140,1,43.1,False,False,False,0,Felicia Ward,2025-02-05,41,154,43.1,0.0,0.19766233766233765,2,1,2,212,Hibernating,Low Value
CUST_00337,44,1,211.08,False,False,False,0,Sharon Hodge,2025-04-27,40,73,211.08,0.0,0.41698630136986303,3,1,3,313,Potential Loyalists,Medium Value
CUST_00338,39,13,5674.09,False,False,False,0,Jennifer Smith,2025-01-04,48,186,436.46846153846155,0.0,2.12752688172043,3,4,4,344,Loyal Customers,High Value
CUST_00339,68,10,3882.04,False,False,False,0,Linda Harris,2024-11-25,40,226,388.204,0.0,1.3469026548672567,3,4,4,344,Loyal Customers,High Value
CUST_00340,343,1,38.47,False,False,False,0,Eric Luna,2024-07-29,69,345,38.47,0.0,0.08823188405797103,2,1,1,211,Lost,Low Value
CUST_00341,5,1,10.59,False,False,False,0,Dr. Lisa Garza,2025-07-03,59,6,10.59,0.0,5.073333333333333,5,1,1,511,New Customers,Medium Value
CUST_00342,931,1,17.78,True,False,False,1,Mindy Sanchez,2022-12-19,45,933,17.78,0.0,0.032625937834941054,1,1,1,111,Lost,Low Value
CUST_00343,447,1,154.39,False,False,False,0,Heather Lewis,2024-04-17,41,448,154.39,0.0,0.06794642857142857,1,1,3,113,Hibernating,Low Value
CUST_00344,314,1,11.93,False,False,False,0,Deanna Arnold,2024-08-03,24,340,11.93,0.0,0.08952941176470589,2,1,1,211,Lost,Low Value
CUST_00345,76,5,528.17,False,False,False,0,Benjamin Li,2024-12-20,40,201,105.63399999999999,0.0,0.7572139303482588,3,3,3,333,Loyal Customers,High Value
CUST_00346,944,1,30.22,True,False,False,1,Phillip Collins,2022-12-04,39,948,30.22,0.0,0.03210970464135021,1,1,1,111,Lost,Low Value
CUST_00347,196,1,40.81,False,False,False,0,Susan Cunningham,2024-12-03,68,218,40.81,0.0,0.1396330275229358,2,1,2,212,Hibernating,Low Value
