customer_id,recency,frequency,monetary,is_recency_outlier,is_frequency_outlier,is_monetary_outlier,outlier_count,name,registration_date,age,days_since_registration,avg_order_value,customer_lifetime_days,purchase_rate_per_month,recency_score,frequency_score,monetary_score,rfm_score,segment,simplified_segment,cluster,silhouette_score,cluster_name,cluster_description
CUST_00259,22,32,27299.27,False,True,True,2,Scott Ward,2024-07-14,48,360,853.1021875,0.0,2.705777777777778,4,5,5,455,Champions,High Value,1,0.7670075577789952,Champions,"Best customers - high value, frequent, recent"
CUST_00260,496,1,183.02,False,False,False,0,Mathew Wagner,2024-02-22,30,503,183.02,0.0,0.0605168986083499,1,1,3,113,Hibernating,Low Value,0,0.6651221786591899,At-Risk Valuable,Previously good customers becoming inactive
CUST_00261,43,7,2401.1,False,False,False,0,Danielle Lin,2025-04-26,31,74,343.0142857142857,0.0,2.8794594594594596,3,3,4,334,Loyal Customers,High Value,0,0.6627048768552731,At-Risk Valuable,Previously good customers becoming inactive
CUST_00262,63,4,697.4,False,False,False,0,Amy Keller,2024-11-10,23,241,174.35,0.0,0.5052282157676349,3,3,3,333,Loyal Customers,High Value,0,0.7140187660687783,At-Risk Valuable,Previously good customers becoming inactive
CUST_00263,8,28,29362.51,False,True,True,2,Susan Smith,2024-07-23,30,351,1048.6610714285714,0.0,2.4282621082621083,4,5,5,455,Champions,High Value,1,0.7253913777275512,Champions,"Best customers - high value, frequent, recent"
CUST_00264,0,31,17210.47,False,True,True,2,Roger Campbell Jr.,2024-02-23,18,502,555.1764516129033,0.0,1.879760956175299,5,5,5,555,Champions,High Value,1,0.7118321395985253,Champions,"Best customers - high value, frequent, recent"
CUST_00265,5,1,40.05,False,False,False,0,Jennifer Myers,2025-06-26,48,13,40.05,0.0,2.3415384615384616,5,1,1,511,New Customers,Medium Value,0,0.6947437011470012,At-Risk Valuable,Previously good customers becoming inactive
CUST_00266,796,1,203.26,True,False,False,1,Janet Osborne,2023-04-08,26,823,203.26,0.0,0.0369866342648845,1,1,3,113,Hibernating,Low Value,0,0.5339768355230766,At-Risk Valuable,Previously good customers becoming inactive
CUST_00267,6,39,26917.12,False,True,True,2,Debra Carson,2024-10-21,26,261,690.1825641025641,0.0,4.548505747126437,5,5,5,555,Champions,High Value,1,0.7326397408094523,Champions,"Best customers - high value, frequent, recent"
CUST_00268,10,24,17759.56,False,False,True,1,Ana Anderson,2024-12-05,38,216,739.9816666666667,0.0,3.3822222222222225,4,5,5,455,Champions,High Value,1,0.6495230714028207,Champions,"Best customers - high value, frequent, recent"
CUST_00269,110,10,2623.2,False,False,False,0,Alexa Miller,2024-10-05,28,277,262.32,0.0,1.0989169675090251,3,4,4,344,Loyal Customers,High Value,0,0.6211791274158744,At-Risk Valuable,Previously good customers becoming inactive
CUST_00270,150,1,25.41,False,False,False,0,Gabriela Haynes,2025-01-18,27,172,25.41,0.0,0.1769767441860465,2,1,1,211,Lost,Low Value,0,0.7434246451865395,At-Risk Valuable,Previously good customers becoming inactive
CUST_00271,0,12,3942.78,False,False,False,0,Lisa Miller,2025-07-02,25,7,328.565,0.0,52.182857142857145,5,4,4,544,Champions,High Value,0,0.49430406289300605,At-Risk Valuable,Previously good customers becoming inactive
CUST_00272,16,8,2323.33,False,False,False,0,Ian Jones,2025-02-15,30,144,290.41625,0.0,1.691111111111111,4,4,3,443,Loyal Customers,High Value,0,0.6332407916283591,At-Risk Valuable,Previously good customers becoming inactive
CUST_00273,1,27,20831.91,False,True,True,2,Brittany Gilbert,2025-05-24,40,46,771.5522222222222,0.0,17.86695652173913,5,5,5,555,Champions,High Value,1,0.7485862186360485,Champions,"Best customers - high value, frequent, recent"
CUST_00274,387,1,40.39,False,False,False,0,Lynn Reed,2024-05-21,48,414,40.39,0.0,0.0735265700483091,1,1,1,111,Lost,Low Value,0,0.7075114760608443,At-Risk Valuable,Previously good customers becoming inactive
CUST_00275,563,1,30.76,False,False,False,0,Jonathan Molina,2023-12-19,27,568,30.76,0.0,0.0535915492957746,1,1,1,111,Lost,Low Value,0,0.6372972771722217,At-Risk Valuable,Previously good customers becoming inactive
CUST_00276,0,31,35599.32,False,True,True,2,James Evans,2024-10-01,37,281,1148.3651612903225,0.0,3.358149466192171,5,5,5,555,Champions,High Value,1,0.6580570362468448,Champions,"Best customers - high value, frequent, recent"
CUST_00277,180,7,912.12,False,False,False,0,Richard Davis,2024-08-21,32,322,130.30285714285714,0.0,0.6617391304347826,2,3,3,233,Loyal Customers,High Value,0,0.699730722386313,At-Risk Valuable,Previously good customers becoming inactive
CUST_00278,19,1,154.39,False,False,False,0,Alex Larson,2025-05-21,56,49,154.39,0.0,0.6212244897959184,4,1,3,413,Potential Loyalists,Medium Value,0,0.7031900412327596,At-Risk Valuable,Previously good customers becoming inactive
CUST_00279,106,1,182.75,False,False,False,0,Sherry Patterson,2025-03-10,54,121,182.75,0.0,0.2515702479338843,3,1,3,313,Potential Loyalists,Medium Value,0,0.7367758295264384,At-Risk Valuable,Previously good customers becoming inactive
CUST_00280,283,1,45.61,False,False,False,0,Mr. Raymond Newman MD,2024-09-04,22,308,45.61,0.0,0.0988311688311688,2,1,2,212,Hibernating,Low Value,0,0.7348339395151324,At-Risk Valuable,Previously good customers becoming inactive
CUST_00281,3,25,16307.07,False,False,True,1,Bobby Mcguire,2025-01-30,38,160,652.2828,0.0,4.75625,5,5,5,555,Champions,High Value,1,0.6342293182076735,Champions,"Best customers - high value, frequent, recent"
CUST_00282,83,1,42.29,False,False,False,0,Jonathan Montgomery,2025-04-02,39,98,42.29,0.0,0.3106122448979592,3,1,2,312,Others,Low Value,0,0.730988100543268,At-Risk Valuable,Previously good customers becoming inactive
CUST_00283,5,11,2684.32,False,False,False,0,Thomas Allen,2025-05-31,32,39,244.0290909090909,0.0,8.585641025641026,5,4,4,544,Champions,High Value,0,0.5530089412840243,At-Risk Valuable,Previously good customers becoming inactive
CUST_00284,7,10,4179.37,False,False,False,0,Sharon Smith,2025-05-07,30,63,417.937,0.0,4.8317460317460315,4,4,4,444,Champions,High Value,0,0.5513070913764163,At-Risk Valuable,Previously good customers becoming inactive
CUST_00285,60,1,45.29,False,False,False,0,Brandon Miller,2025-04-25,28,75,45.29,0.0,0.4058666666666666,3,1,2,312,Others,Low Value,0,0.7230543218663175,At-Risk Valuable,Previously good customers becoming inactive
CUST_00286,814,1,189.62,True,False,False,1,William Phillips,2023-04-03,31,828,189.62,0.0,0.0367632850241545,1,1,3,113,Hibernating,Low Value,0,0.5263724459342376,At-Risk Valuable,Previously good customers becoming inactive
CUST_00287,0,31,19539.63,False,True,True,2,Garrett Blackburn,2025-06-09,18,30,630.3106451612904,0.0,31.454666666666668,5,5,5,555,Champions,High Value,1,0.7562929477346212,Champions,"Best customers - high value, frequent, recent"
CUST_00288,90,28,16624.16,False,True,True,2,Jamie Cruz,2022-01-01,46,1285,593.72,0.0,0.663284046692607,3,5,5,355,Loyal Customers,High Value,1,0.6588809788500626,Champions,"Best customers - high value, frequent, recent"
CUST_00289,14,5,1156.08,False,False,False,0,John Griffin,2025-05-27,42,43,231.216,0.0,3.5395348837209304,4,3,3,433,Loyal Customers,High Value,0,0.6797549749113524,At-Risk Valuable,Previously good customers becoming inactive
CUST_00290,126,9,2238.12,False,False,False,0,Richard Barron,2023-07-08,36,732,248.68,0.0,0.3742622950819672,2,4,3,243,Loyal Customers,High Value,0,0.6512594768983395,At-Risk Valuable,Previously good customers becoming inactive
CUST_00291,591,1,12.31,False,False,False,0,Kevin Brown,2023-10-28,29,620,12.31,0.0,0.0490967741935483,1,1,1,111,Lost,Low Value,0,0.6252174604523315,At-Risk Valuable,Previously good customers becoming inactive
CUST_00292,380,1,43.87,False,False,False,0,Justin Estes,2024-06-01,31,403,43.87,0.0,0.0755334987593052,1,1,2,112,Hibernating,Low Value,0,0.7098207065457902,At-Risk Valuable,Previously good customers becoming inactive
CUST_00293,937,1,26.61,True,False,False,1,Trevor Jones,2022-11-15,62,967,26.61,0.0,0.0314788004136504,1,1,1,111,Lost,Low Value,0,0.476567656808,At-Risk Valuable,Previously good customers becoming inactive
CUST_00294,1,40,24918.71,False,True,True,2,Jennifer Rios,2025-03-12,57,119,622.96775,0.0,10.231932773109245,5,5,5,555,Champions,High Value,1,0.72468006600732,Champions,"Best customers - high value, frequent, recent"
CUST_00295,511,1,34.15,False,False,False,0,James Gould,2024-01-21,31,535,34.15,0.0,0.0568971962616822,1,1,1,111,Lost,Low Value,0,0.6594716412970998,At-Risk Valuable,Previously good customers becoming inactive
CUST_00296,199,1,135.6,False,False,False,0,Julie Pennington,2024-12-19,25,202,135.6,0.0,0.1506930693069307,2,1,2,212,Hibernating,Low Value,0,0.7444155652280554,At-Risk Valuable,Previously good customers becoming inactive
CUST_00297,255,1,17.88,False,False,False,0,Nicholas Rose,2024-10-24,32,258,17.88,0.0,0.117984496124031,2,1,1,211,Lost,Low Value,0,0.7395346122539589,At-Risk Valuable,Previously good customers becoming inactive
CUST_00298,0,28,18473.54,False,True,True,2,Earl Arnold,2024-07-30,34,344,659.7692857142857,0.0,2.4776744186046513,5,5,5,555,Champions,High Value,1,0.7267124229652537,Champions,"Best customers - high value, frequent, recent"
CUST_00299,96,1,43.1,False,False,False,0,Mr. Michael Sanders PhD,2025-03-07,24,124,43.1,0.0,0.2454838709677419,3,1,2,312,Others,Low Value,0,0.7345579663141268,At-Risk Valuable,Previously good customers becoming inactive
CUST_00300,125,7,4747.26,False,False,False,0,Sonia Evans,2024-11-12,41,239,678.1800000000001,0.0,0.8915481171548117,2,3,4,234,Loyal Customers,High Value,0,0.6406073109571653,At-Risk Valuable,Previously good customers becoming inactive
CUST_00301,253,1,69.35,False,False,False,0,Tammy Rodriguez,2024-10-05,36,277,69.35,0.0,0.1098916967509025,2,1,2,212,Hibernating,Low Value,0,0.739769942138407,At-Risk Valuable,Previously good customers becoming inactive
CUST_00302,36,1,113.56,False,False,False,0,Debra Dougherty,2025-05-18,33,52,113.56,0.0,0.5853846153846154,3,1,2,312,Others,Low Value,0,0.7123655094065615,At-Risk Valuable,Previously good customers becoming inactive
CUST_00303,14,1,188.98,False,False,False,0,Matthew Rodriguez,2025-06-16,30,23,188.98,0.0,1.3234782608695652,4,1,3,413,Potential Loyalists,Medium Value,0,0.700159019516932,At-Risk Valuable,Previously good customers becoming inactive
CUST_00304,413,1,187.06,False,False,False,0,Devin Ball,2024-05-18,47,417,187.06,0.0,0.0729976019184652,1,1,3,113,Hibernating,Low Value,0,0.6980106003007269,At-Risk Valuable,Previously good customers becoming inactive
CUST_00305,197,7,2686.73,False,False,False,0,Randall Davidson,2024-02-04,29,521,383.81857142857143,0.0,0.4089827255278311,2,3,4,234,Loyal Customers,High Value,0,0.6824889015450349,At-Risk Valuable,Previously good customers becoming inactive
CUST_00306,183,1,117.24,False,False,False,0,Jessica Brown,2024-12-28,67,193,117.24,0.0,0.157720207253886,2,1,2,212,Hibernating,Low Value,0,0.7446658845407549,At-Risk Valuable,Previously good customers becoming inactive
CUST_00307,1,28,19799.39,False,True,True,2,Jacqueline Hudson,2025-02-03,40,156,707.1210714285714,0.0,5.463589743589743,5,5,5,555,Champions,High Value,1,0.7481283918458276,Champions,"Best customers - high value, frequent, recent"
CUST_00308,68,1,212.68,False,False,False,0,Christine Mcbride,2025-04-28,39,72,212.68,0.0,0.4227777777777777,3,1,3,313,Potential Loyalists,Medium Value,0,0.7258254576611756,At-Risk Valuable,Previously good customers becoming inactive
CUST_00309,3,10,4376.24,False,False,False,0,Ronnie Clark,2025-06-14,43,25,437.624,0.0,12.176,5,4,4,544,Champions,High Value,0,0.5436284675999791,At-Risk Valuable,Previously good customers becoming inactive
CUST_00310,651,1,11.58,False,False,False,0,Parker Rogers,2023-09-05,56,673,11.58,0.0,0.0452303120356612,1,1,1,111,Lost,Low Value,0,0.5986640708932439,At-Risk Valuable,Previously good customers becoming inactive
CUST_00311,31,1,192.51,False,False,False,0,Dr. Kayla Ballard MD,2025-05-16,30,54,192.51,0.0,0.5637037037037037,4,1,3,413,Potential Loyalists,Medium Value,0,0.7096642299296383,At-Risk Valuable,Previously good customers becoming inactive
CUST_00312,3,6,2270.2,False,False,False,0,Shaun Arnold,2025-05-05,45,65,378.3666666666666,0.0,2.809846153846154,5,3,3,533,Loyal Customers,High Value,0,0.6537168923279703,At-Risk Valuable,Previously good customers becoming inactive
CUST_00313,50,1,102.49,False,False,False,0,David Grimes,2025-05-05,44,65,102.49,0.0,0.4683076923076923,3,1,2,312,Others,Low Value,0,0.7188865121293578,At-Risk Valuable,Previously good customers becoming inactive
CUST_00314,76,8,3124.75,False,False,False,0,Joseph Johnston,2024-10-12,50,270,390.59375,0.0,0.901925925925926,3,4,4,344,Loyal Customers,High Value,0,0.6486097873083707,At-Risk Valuable,Previously good customers becoming inactive
CUST_00315,70,6,3881.34,False,False,False,0,Joseph Abbott,2025-01-28,34,162,646.89,0.0,1.1274074074074074,3,3,4,334,Loyal Customers,High Value,0,0.6614153461429163,At-Risk Valuable,Previously good customers becoming inactive
CUST_00316,44,24,19096.51,False,False,True,1,Alexandra Lawson,2023-10-29,49,619,795.6879166666666,0.0,1.180226171243942,3,5,5,355,Loyal Customers,High Value,1,0.6686373920849537,Champions,"Best customers - high value, frequent, recent"
CUST_00317,17,8,5036.75,False,False,False,0,Adam Lee,2024-12-10,29,211,629.59375,0.0,1.1541232227488152,4,4,4,444,Champions,High Value,0,0.57853241686538,At-Risk Valuable,Previously good customers becoming inactive
CUST_00318,110,1,158.22,False,False,False,0,Douglas Jones,2025-03-01,18,130,158.22,0.0,0.2341538461538461,3,1,3,313,Potential Loyalists,Medium Value,0,0.737646391892984,At-Risk Valuable,Previously good customers becoming inactive
CUST_00319,69,12,4256.5,False,False,False,0,Larry Russo,2024-02-23,19,502,354.7083333333333,0.0,0.7276494023904383,3,4,4,344,Loyal Customers,High Value,0,0.520425860604083,At-Risk Valuable,Previously good customers becoming inactive
CUST_00320,11,8,4416.39,False,False,False,0,Brandi Hernandez,2023-03-24,38,838,552.04875,0.0,0.2905966587112172,4,4,4,444,Champions,High Value,0,0.5918577130371901,At-Risk Valuable,Previously good customers becoming inactive
CUST_00321,2,30,25090.66,False,True,True,2,Steven Wilson,2025-01-14,48,176,836.3553333333333,0.0,5.1886363636363635,5,5,5,555,Champions,High Value,1,0.7779934827009315,Champions,"Best customers - high value, frequent, recent"
CUST_00322,341,1,30.76,False,False,False,0,Kevin Grant,2024-07-17,39,357,30.76,0.0,0.085266106442577,2,1,1,211,Lost,Low Value,0,0.7214020911876646,At-Risk Valuable,Previously good customers becoming inactive
CUST_00323,5,28,20671.27,False,True,True,2,Christian Bradley,2025-05-25,39,45,738.2596428571429,0.0,18.940444444444445,5,5,5,555,Champions,High Value,1,0.7580233605037914,Champions,"Best customers - high value, frequent, recent"
CUST_00324,20,13,6207.55,False,False,False,0,Joshua Davis,2025-02-11,44,148,477.50384615384615,0.0,2.673783783783784,4,4,4,444,Champions,High Value,0,0.39583077533501887,At-Risk Valuable,Previously good customers becoming inactive
CUST_00325,25,1,32.31,False,False,False,0,Alexandra Lam,2025-05-16,44,54,32.31,0.0,0.5637037037037037,4,1,1,411,New Customers,Medium Value,0,0.7067045211776751,At-Risk Valuable,Previously good customers becoming inactive
CUST_00326,266,1,23.51,False,False,False,0,Raymond Arnold,2024-10-04,52,278,23.51,0.0,0.1094964028776978,2,1,1,211,Lost,Low Value,0,0.7378251863251045,At-Risk Valuable,Previously good customers becoming inactive
CUST_00327,812,1,27.86,True,False,False,1,Cindy Stanton,2023-04-13,32,818,27.86,0.0,0.0372127139364303,1,1,1,111,Lost,Low Value,0,0.5280252971084008,At-Risk Valuable,Previously good customers becoming inactive
CUST_00328,136,1,21.57,False,False,False,0,Mark Suarez,2025-02-23,42,136,21.57,0.0,0.2238235294117647,2,1,1,211,Lost,Low Value,0,0.7419921145586107,At-Risk Valuable,Previously good customers becoming inactive
CUST_00329,1,37,24330.52,False,True,True,2,Steven Robertson,2025-03-27,56,104,657.5816216216216,0.0,10.829615384615384,5,5,5,555,Champions,High Value,1,0.7550160855407232,Champions,"Best customers - high value, frequent, recent"
CUST_00330,740,1,30.81,True,False,False,1,Melinda Sloan,2023-06-06,42,764,30.81,0.0,0.0398429319371727,1,1,1,111,Lost,Low Value,0,0.5591577053428919,At-Risk Valuable,Previously good customers becoming inactive
CUST_00331,133,1,66.1,False,False,False,0,Erik Hudson,2025-02-07,53,152,66.1,0.0,0.2002631578947368,2,1,2,212,Hibernating,Low Value,0,0.7415956065718031,At-Risk Valuable,Previously good customers becoming inactive
CUST_00332,5,32,19404.86,False,True,True,2,Carolyn Hanson,2025-05-11,32,59,606.401875,0.0,16.50983050847458,5,5,5,555,Champions,High Value,1,0.7524849144414766,Champions,"Best customers - high value, frequent, recent"
CUST_00333,4,25,20614.57,False,False,True,1,Angela Harris,2025-04-05,49,95,824.5828,0.0,8.010526315789473,5,5,5,555,Champions,High Value,1,0.7154080560836793,Champions,"Best customers - high value, frequent, recent"
CUST_00334,373,1,48.54,False,False,False,0,Matthew Jensen,2024-06-30,49,374,48.54,0.0,0.0813903743315508,1,1,2,112,Hibernating,Low Value,0,0.7120743507373047,At-Risk Valuable,Previously good customers becoming inactive
CUST_00335,432,1,19.86,False,False,False,0,Lindsey Huang,2024-05-03,18,432,19.86,0.0,0.0704629629629629,1,1,1,111,Lost,Low Value,0,0.6915069363304636,At-Risk Valuable,Previously good customers becoming inactive
CUST_00336,140,1,43.1,False,False,False,0,Felicia Ward,2025-02-05,41,154,43.1,0.0,0.1976623376623376,2,1,2,212,Hibernating,Low Value,0,0.7424568174682864,At-Risk Valuable,Previously good customers becoming inactive
CUST_00337,44,1,211.08,False,False,False,0,Sharon Hodge,2025-04-27,40,73,211.08,0.0,0.416986301369863,3,1,3,313,Potential Loyalists,Medium Value,0,0.7160003441937751,At-Risk Valuable,Previously good customers becoming inactive
CUST_00338,39,13,5674.09,False,False,False,0,Jennifer Smith,2025-01-04,48,186,436.4684615384615,0.0,2.12752688172043,3,4,4,344,Loyal Customers,High Value,0,0.42709674635140993,At-Risk Valuable,Previously good customers becoming inactive
CUST_00339,68,10,3882.04,False,False,False,0,Linda Harris,2024-11-25,40,226,388.204,0.0,1.346902654867257,3,4,4,344,Loyal Customers,High Value,0,0.587708840330119,At-Risk Valuable,Previously good customers becoming inactive
CUST_00340,343,1,38.47,False,False,False,0,Eric Luna,2024-07-29,69,345,38.47,0.0,0.088231884057971,2,1,1,211,Lost,Low Value,0,0.7208467710834581,At-Risk Valuable,Previously good customers becoming inactive
CUST_00341,5,1,10.59,False,False,False,0,Dr. Lisa Garza,2025-07-03,59,6,10.59,0.0,5.073333333333333,5,1,1,511,New Customers,Medium Value,0,0.694760424525199,At-Risk Valuable,Previously good customers becoming inactive
CUST_00342,931,1,17.78,True,False,False,1,Mindy Sanchez,2022-12-19,45,933,17.78,0.0,0.032625937834941,1,1,1,111,Lost,Low Value,0,0.47895704683313195,At-Risk Valuable,Previously good customers becoming inactive
CUST_00343,447,1,154.39,False,False,False,0,Heather Lewis,2024-04-17,41,448,154.39,0.0,0.0679464285714285,1,1,3,113,Hibernating,Low Value,0,0.6853029493767104,At-Risk Valuable,Previously good customers becoming inactive
CUST_00344,314,1,11.93,False,False,False,0,Deanna Arnold,2024-08-03,24,340,11.93,0.0,0.0895294117647058,2,1,1,211,Lost,Low Value,0,0.728306979637121,At-Risk Valuable,Previously good customers becoming inactive
CUST_00345,76,5,528.17,False,False,False,0,Benjamin Li,2024-12-20,40,201,105.634,0.0,0.7572139303482588,3,3,3,333,Loyal Customers,High Value,0,0.7109536760594527,At-Risk Valuable,Previously good customers becoming inactive
CUST_00346,944,1,30.22,True,False,False,1,Phillip Collins,2022-12-04,39,948,30.22,0.0,0.0321097046413502,1,1,1,111,Lost,Low Value,0,0.4738228541652642,At-Risk Valuable,Previously good customers becoming inactive
CUST_00347,196,1,40.81,False,False,False,0,Susan Cunningham,2024-12-03,68,218,40.81,0.0,0.1396330275229358,2,1,2,212,Hibernating,Low Value,0,0.7445951583575382,At-Risk Valuable,Previously good customers becoming inactive
CUST_00348,158,1,27.82,False,False,False,0,Jorge Gonzalez,2025-01-05,44,185,27.82,0.0,0.1645405405405405,2,1,1,211,Lost,Low Value,0,0.7439985158852155,At-Risk Valuable,Previously good customers becoming inactive
CUST_00349,0,10,2596.13,False,False,False,0,Megan Powell,2025-06-19,50,20,259.613,0.0,15.22,5,4,4,544,Champions,High Value,0,0.5772897823279914,At-Risk Valuable,Previously good customers becoming inactive
CUST_00350,0,1,26.61,False,False,False,0,Erik Boyd,2025-07-08,31,1,26.61,0.0,30.44,5,1,1,511,New Customers,Medium Value,0,0.6913676108072294,At-Risk Valuable,Previously good customers becoming inactive
CUST_00351,5,26,25990.26,False,False,True,1,Barbara Mendoza,2025-02-11,48,148,999.6253846153844,0.0,5.347567567567568,5,5,5,555,Champions,High Value,1,0.7347289545591836,Champions,"Best customers - high value, frequent, recent"
CUST_00352,917,1,130.87,True,False,False,1,Brandon Atkins,2022-12-31,18,921,130.87,0.0,0.0330510314875135,1,1,2,112,Hibernating,Low Value,0,0.4839219739050104,At-Risk Valuable,Previously good customers becoming inactive
CUST_00353,0,37,29170.43,False,True,True,2,John Mack,2025-02-04,53,155,788.39,0.0,7.266322580645161,5,5,5,555,Champions,High Value,1,0.7350037307132129,Champions,"Best customers - high value, frequent, recent"
CUST_00354,213,1,20.68,False,False,False,0,David Wilson,2024-12-02,28,219,20.68,0.0,0.1389954337899543,2,1,1,211,Lost,Low Value,0,0.7439152698350445,At-Risk Valuable,Previously good customers becoming inactive
CUST_00355,24,9,5149.2,False,False,False,0,Tony Duffy,2025-04-08,24,92,572.1333333333333,0.0,2.977826086956522,4,4,4,444,Champions,High Value,0,0.5587674099990265,At-Risk Valuable,Previously good customers becoming inactive
CUST_00356,0,36,26687.35,False,True,True,2,Robert Daugherty,2025-04-30,36,70,741.3152777777777,0.0,15.654857142857145,5,5,5,555,Champions,High Value,1,0.7587938407688651,Champions,"Best customers - high value, frequent, recent"
CUST_00357,3,14,5725.76,False,False,False,0,Kirk Bryan,2024-10-31,47,251,408.98285714285714,0.0,1.6978486055776894,5,4,4,544,Champions,High Value,0,0.36550249696921744,At-Risk Valuable,Previously good customers becoming inactive
CUST_00358,8,9,2738.93,False,False,False,0,Miguel Brennan,2025-01-26,36,164,304.3255555555555,0.0,1.6704878048780487,4,4,4,444,Champions,High Value,0,0.6034631060342194,At-Risk Valuable,Previously good customers becoming inactive
CUST_00359,158,6,6041.59,False,False,False,0,Susan Hogan,2024-08-26,25,317,1006.9316666666668,0.0,0.5761514195583597,2,3,4,234,Loyal Customers,High Value,0,0.6215520306016769,At-Risk Valuable,Previously good customers becoming inactive
CUST_00360,7,35,34316.05,False,True,True,2,Melissa Bell,2022-04-12,44,1184,980.4585714285716,0.0,0.8998310810810811,4,5,5,455,Champions,High Value,1,0.6821965907014926,Champions,"Best customers - high value, frequent, recent"
CUST_00361,49,1,40.25,False,False,False,0,Heidi Moreno,2025-05-12,28,58,40.25,0.0,0.5248275862068966,3,1,1,311,Others,Low Value,0,0.7184880694199854,At-Risk Valuable,Previously good customers becoming inactive
CUST_00362,1264,1,23.22,True,False,False,1,Tara Stevens,2022-01-01,36,1285,23.22,0.0,0.0236887159533073,1,1,1,111,Lost,Low Value,0,0.3667118694176548,At-Risk Valuable,Previously good customers becoming inactive
CUST_00363,16,12,4995.1,False,False,False,0,Leah Anderson,2024-10-28,29,254,416.2583333333334,0.0,1.4381102362204723,4,4,4,444,Champions,High Value,0,0.4741843789330442,At-Risk Valuable,Previously good customers becoming inactive
CUST_00364,11,43,35395.57,False,True,True,2,April Richardson,2024-02-20,39,505,823.1527906976744,0.0,2.5919207920792084,4,5,5,455,Champions,High Value,1,0.6388177335667666,Champions,"Best customers - high value, frequent, recent"
CUST_00365,1,32,20430.5,False,True,True,2,Lawrence Williams,2025-04-15,36,85,638.453125,0.0,11.459764705882352,5,5,5,555,Champions,High Value,1,0.7661983367594883,Champions,"Best customers - high value, frequent, recent"
CUST_00366,68,1,181.09,False,False,False,0,Steven Perry,2025-04-23,39,77,181.09,0.0,0.3953246753246753,3,1,3,313,Potential Loyalists,Medium Value,0,0.7258851987150364,At-Risk Valuable,Previously good customers becoming inactive
CUST_00367,3,3,1528.73,False,False,False,0,Jeffrey Phillips,2025-06-26,68,13,509.57666666666665,0.0,7.024615384615385,5,3,3,533,Loyal Customers,High Value,0,0.6821186954818348,At-Risk Valuable,Previously good customers becoming inactive
CUST_00368,1,8,3325.18,False,False,False,0,Robert Ortiz,2025-06-15,24,24,415.6475,0.0,10.146666666666668,5,4,4,544,Champions,High Value,0,0.608898614396327,At-Risk Valuable,Previously good customers becoming inactive
CUST_00369,530,1,44.81,False,False,False,0,Linda Patterson,2024-01-11,54,545,44.81,0.0,0.0558532110091743,1,1,2,112,Hibernating,Low Value,0,0.6514222618140119,At-Risk Valuable,Previously good customers becoming inactive
CUST_00370,135,4,4993.01,False,False,False,0,Heather Gonzales,2024-12-09,18,212,1248.2525,0.0,0.5743396226415095,2,3,4,234,Loyal Customers,High Value,0,0.6676422697693372,At-Risk Valuable,Previously good customers becoming inactive
CUST_00371,13,20,10126.43,False,False,False,0,Miguel Wright,2025-01-04,23,186,506.3215,0.0,3.2731182795698928,4,5,5,455,Champions,High Value,1,0.19753409122462354,Champions,"Best customers - high value, frequent, recent"
CUST_00372,1,10,3019.28,False,False,False,0,Christine Watkins,2025-04-27,40,73,301.928,0.0,4.16986301369863,5,4,4,544,Champions,High Value,0,0.5714025151748972,At-Risk Valuable,Previously good customers becoming inactive
CUST_00373,716,1,42.14,True,False,False,1,Maria Davis,2023-07-18,36,722,42.14,0.0,0.0421606648199446,1,1,2,112,Hibernating,Low Value,0,0.5697557885117688,At-Risk Valuable,Previously good customers becoming inactive
CUST_00374,87,1,182.75,False,False,False,0,Elizabeth Bennett,2025-03-16,44,115,182.75,0.0,0.264695652173913,3,1,3,313,Potential Loyalists,Medium Value,0,0.7320276787834904,At-Risk Valuable,Previously good customers becoming inactive
CUST_00375,49,8,2216.36,False,False,False,0,Antonio Vasquez,2024-06-28,33,376,277.045,0.0,0.6476595744680851,3,4,3,343,Loyal Customers,High Value,0,0.6512178414064062,At-Risk Valuable,Previously good customers becoming inactive
CUST_00376,40,1,54.44,False,False,False,0,Dwayne Malone,2025-05-09,37,61,54.44,0.0,0.4990163934426229,3,1,2,312,Others,Low Value,0,0.7143680338209853,At-Risk Valuable,Previously good customers becoming inactive
CUST_00377,343,3,454.34,False,False,False,0,Jason Allen,2024-04-06,36,459,151.44666666666666,0.0,0.198954248366013,2,3,3,233,Loyal Customers,High Value,0,0.7129227658008874,At-Risk Valuable,Previously good customers becoming inactive
CUST_00378,61,1,40.81,False,False,False,0,Eric Travis,2025-04-09,38,91,40.81,0.0,0.3345054945054945,3,1,2,312,Others,Low Value,0,0.7234395974859334,At-Risk Valuable,Previously good customers becoming inactive
CUST_00379,94,1,169.03,False,False,False,0,Mary Cruz,2025-04-05,39,95,169.03,0.0,0.3204210526315789,3,1,3,313,Potential Loyalists,Medium Value,0,0.7339438698417945,At-Risk Valuable,Previously good customers becoming inactive
CUST_00380,60,1,64.63,False,False,False,0,Andrew Collins,2025-04-29,36,71,64.63,0.0,0.4287323943661972,3,1,2,312,Others,Low Value,0,0.7230467277513566,At-Risk Valuable,Previously good customers becoming inactive
CUST_00381,2,29,20213.34,False,True,True,2,Danielle Gilmore,2024-06-18,33,386,697.0117241379311,0.0,2.2869430051813473,5,5,5,555,Champions,High Value,1,0.7605493773349064,Champions,"Best customers - high value, frequent, recent"
