customer_id,recency,frequency,monetary,is_recency_outlier,is_frequency_outlier,is_monetary_outlier,outlier_count,name,registration_date,age,days_since_registration,avg_order_value,customer_lifetime_days,purchase_rate_per_month,recency_score,frequency_score,monetary_score,rfm_score,segment,simplified_segment
CUST_00174,0,35,27868.85,False,True,True,2,Steven Morales,2025-07-07,48,3,796.2528571428571,0.0,355.1333333333333,5,5,5,555,Champions,High Value
CUST_00175,848,1,200.83,True,False,False,1,Andrew Morales,2023-03-03,34,860,200.83,0.0,0.0353953488372093,1,1,3,113,Hibernating,Low Value
CUST_00176,138,8,4430.52,False,False,False,0,Laura Tran,2022-07-13,30,1093,553.815,0.0,0.22279963403476669,2,4,4,244,Loyal Customers,High Value
CUST_00177,1084,1,84.28,True,False,False,1,Barbara Ingram,2022-07-09,60,1097,84.28,0.0,0.027748404740200548,1,1,2,112,Hibernating,Low Value
CUST_00178,2,9,5434.28,False,False,False,0,Chad Taylor,2024-12-05,50,217,603.8088888888889,0.0,1.262488479262673,5,4,4,544,Champions,High Value
CUST_00179,108,1,34.31,False,False,False,0,Amber Romero,2025-03-06,52,126,34.31,0.0,0.24158730158730157,3,1,1,311,Others,Low Value
CUST_00180,37,30,18426.53,False,True,True,2,Tammie Herrera,2024-02-17,23,509,614.2176666666667,0.0,1.794106090373281,3,5,5,355,Loyal Customers,High Value
CUST_00181,555,1,22.48,False,False,False,0,Cindy Blair,2023-12-16,29,572,22.48,0.0,0.05321678321678321,1,1,1,111,Lost,Low Value
CUST_00182,16,8,5021.95,False,False,False,0,Mary Johnson,2024-09-22,37,291,627.74375,0.0,0.8368384879725087,4,4,4,444,Champions,High Value
CUST_00183,140,7,2258.8,False,False,False,0,Gina Cox,2024-12-10,34,212,322.6857142857143,0.0,1.0050943396226415,2,3,3,233,Loyal Customers,High Value
CUST_00184,1,28,21190.42,False,True,True,2,Stephen Contreras,2025-05-26,47,45,756.8007142857142,0.0,18.940444444444445,5,5,5,555,Champions,High Value
CUST_00185,29,12,3840.59,False,False,False,0,Jennifer Scott,2025-05-15,45,56,320.0491666666667,0.0,6.522857142857143,4,4,4,444,Champions,High Value
CUST_00186,13,1,194.28,False,False,False,0,William Edwards,2025-06-02,54,38,194.28,0.0,0.8010526315789473,4,1,3,413,Potential Loyalists,Medium Value
CUST_00187,1,11,4802.4,False,False,False,0,Austin Williams,2025-06-08,32,32,436.58181818181816,0.0,10.46375,5,4,4,544,Champions,High Value
CUST_00188,609,1,42.14,False,False,False,0,David Mills,2023-10-20,40,629,42.14,0.0,0.04839427662957074,1,1,2,112,Hibernating,Low Value
CUST_00189,440,1,192.51,False,False,False,0,Jacob Copeland,2024-04-19,51,447,192.51,0.0,0.06809843400447427,1,1,3,113,Hibernating,Low Value
CUST_00190,26,30,22716.5,False,True,True,2,Stephen Smith,2022-08-02,32,1073,757.2166666666667,0.0,0.851071761416589,4,5,5,455,Champions,High Value
CUST_00191,95,9,3362.02,False,False,False,0,Stephen May,2022-01-01,30,1286,373.5577777777778,0.0,0.21303265940902022,3,4,4,344,Loyal Customers,High Value
CUST_00192,6,9,2747.65,False,False,False,0,Christina Adams,2025-06-09,54,31,305.2944444444445,0.0,8.83741935483871,4,4,4,444,Champions,High Value
CUST_00193,539,1,60.01,False,False,False,0,Brian Thomas,2024-01-10,18,547,60.01,0.0,0.055648994515539306,1,1,2,112,Hibernating,Low Value
CUST_00194,854,1,34.15,True,False,False,1,Daniel Phillips,2023-02-27,56,864,34.15,0.0,0.03523148148148148,1,1,1,111,Lost,Low Value
CUST_00195,41,1,30.22,False,False,False,0,Tara Bridges,2025-05-28,34,43,30.22,0.0,0.707906976744186,3,1,1,311,Others,Low Value
CUST_00196,39,8,2211.51,False,False,False,0,Jeffery Crawford,2024-11-22,37,230,276.43875,0.0,1.0587826086956522,3,4,3,343,Loyal Customers,High Value
CUST_00197,1,1,37.11,False,False,False,0,Jack Smith,2025-06-19,53,21,37.11,0.0,1.4495238095238097,5,1,1,511,New Customers,Medium Value
CUST_00198,39,11,3266.71,False,False,False,0,Renee Sanchez,2024-08-25,47,319,296.9736363636364,0.0,1.0496551724137932,3,4,4,344,Loyal Customers,High Value
CUST_00199,102,10,4304.16,False,False,False,0,Nathaniel Arnold,2022-04-02,20,1195,430.416,0.0,0.2547280334728034,3,4,4,344,Loyal Customers,High Value
CUST_00200,39,38,37583.0,False,True,True,2,Janet Hopkins,2023-07-01,27,740,989.0263157894736,0.0,1.5631351351351352,3,5,5,355,Loyal Customers,High Value
CUST_00201,40,4,1754.36,False,False,False,0,Stephanie Hardy,2025-04-09,38,92,438.59,0.0,1.3234782608695652,3,3,3,333,Loyal Customers,High Value
CUST_00202,262,4,986.03,False,False,False,0,Amy Cordova,2022-01-01,49,1286,246.5075,0.0,0.09468118195956454,2,3,3,233,Loyal Customers,High Value
CUST_00203,16,1,28.32,False,False,False,0,Alicia Ball,2025-06-13,43,27,28.32,0.0,1.1274074074074074,4,1,1,411,New Customers,Medium Value
CUST_00204,87,8,3731.79,False,False,False,0,Brian Diaz,2024-10-13,38,270,466.47375,0.0,0.9019259259259259,3,4,4,344,Loyal Customers,High Value
CUST_00205,5,6,2151.42,False,False,False,0,Christopher Kelley,2024-07-13,32,362,358.57,0.0,0.5045303867403315,5,3,3,533,Loyal Customers,High Value
CUST_00206,69,5,961.54,False,False,False,0,Aaron Young,2024-07-15,60,360,192.308,0.0,0.4227777777777778,3,3,3,333,Loyal Customers,High Value
CUST_00207,295,1,121.74,False,False,False,0,Erin Robbins,2024-08-24,36,320,121.74,0.0,0.095125,2,1,2,212,Hibernating,Low Value
CUST_00208,330,1,135.6,False,False,False,0,Shawn Johnson,2024-07-22,49,353,135.6,0.0,0.08623229461756375,2,1,2,212,Hibernating,Low Value
CUST_00209,96,1,55.22,False,False,False,0,Ashley Anderson,2025-03-14,36,118,55.22,0.0,0.2579661016949153,3,1,2,312,Others,Low Value
CUST_00210,6,13,2525.89,False,False,False,0,James Nelson,2025-02-01,21,159,194.29923076923075,0.0,2.488805031446541,4,4,4,444,Champions,High Value
CUST_00211,156,5,1014.64,False,False,False,0,Brandon Jackson,2024-08-25,18,319,202.928,0.0,0.47711598746081507,2,3,3,233,Loyal Customers,High Value
CUST_00212,612,1,87.17,False,False,False,0,Amber Lynch,2023-11-05,42,613,87.17,0.0,0.04965742251223491,1,1,2,112,Hibernating,Low Value
CUST_00213,416,1,42.96,False,False,False,0,Amber Jones,2024-05-15,46,421,42.96,0.0,0.07230403800475059,1,1,2,112,Hibernating,Low Value
CUST_00214,187,1,54.44,False,False,False,0,Jeremy Reed,2024-12-25,55,197,54.44,0.0,0.15451776649746193,2,1,2,212,Hibernating,Low Value
CUST_00215,981,1,10.76,True,False,False,1,Michael Padilla,2022-10-29,37,985,10.76,0.0,0.030903553299492386,1,1,1,111,Lost,Low Value
CUST_00216,135,21,20311.38,False,False,True,1,Kathy May,2023-11-11,34,607,967.2085714285715,0.0,1.0531136738056013,2,5,5,255,Loyal Customers,High Value
CUST_00217,32,21,12540.77,False,False,False,0,Taylor Jones,2022-01-01,41,1286,597.1795238095239,0.0,0.49707620528771385,4,5,5,455,Champions,High Value
CUST_00218,148,1,26.76,False,False,False,0,Michael Cox,2025-01-16,24,175,26.76,0.0,0.17394285714285715,2,1,1,211,Lost,Low Value
CUST_00219,1262,1,132.5,True,False,False,1,Melissa Davenport,2022-01-09,41,1278,132.5,0.0,0.023818466353677622,1,1,2,112,Hibernating,Low Value
CUST_00220,219,1,73.58,False,False,False,0,Donald Price,2024-11-22,41,230,73.58,0.0,0.13234782608695653,2,1,2,212,Hibernating,Low Value
CUST_00221,165,1,127.71,False,False,False,0,Veronica Miller,2024-12-27,36,195,127.71,0.0,0.1561025641025641,2,1,2,212,Hibernating,Low Value
CUST_00222,0,31,19782.1,False,True,True,2,Caitlin Shea,2023-07-11,37,730,638.1322580645161,0.0,1.2926575342465754,5,5,5,555,Champions,High Value
CUST_00223,602,1,25.58,False,False,False,0,Christina Berry,2023-11-07,56,611,25.58,0.0,0.04981996726677578,1,1,1,111,Lost,Low Value
CUST_00224,177,4,1065.06,False,False,False,0,Denise Diaz,2022-08-18,41,1057,266.265,0.0,0.11519394512771997,2,3,3,233,Loyal Customers,High Value
CUST_00225,26,24,9701.33,False,False,False,0,Adrienne Jones,2023-08-19,34,691,404.22208333333333,0.0,1.0572503617945008,4,5,4,454,Champions,High Value
CUST_00226,0,37,38577.64,False,True,True,2,Laura Savage,2025-05-21,18,50,1042.638918918919,0.0,22.5256,5,5,5,555,Champions,High Value
CUST_00227,51,26,20904.81,False,False,True,1,Marcus Brown,2022-06-12,21,1124,804.0311538461539,0.0,0.7041281138790036,3,5,5,355,Loyal Customers,High Value
CUST_00228,1,22,12165.06,False,False,False,0,Sean Blackwell,2024-05-30,44,406,552.9572727272727,0.0,1.6494581280788179,5,5,5,555,Champions,High Value
CUST_00229,338,1,46.34,False,False,False,0,Stephanie Adams,2024-07-24,28,351,46.34,0.0,0.08672364672364673,2,1,2,212,Hibernating,Low Value
CUST_00230,403,1,10.76,False,False,False,0,Dustin Sanchez,2024-05-30,34,406,10.76,0.0,0.07497536945812808,1,1,1,111,Lost,Low Value
CUST_00231,7,42,29932.47,False,True,True,2,Jacqueline Burns,2024-10-15,39,268,712.6778571428572,0.0,4.7704477611940295,4,5,5,455,Champions,High Value
CUST_00232,667,1,73.58,False,False,False,0,Edward Williamson,2023-08-13,56,697,73.58,0.0,0.043672883787661404,1,1,2,112,Hibernating,Low Value
CUST_00233,30,5,1047.18,False,False,False,0,Joseph Adams,2024-09-20,50,293,209.436,0.0,0.5194539249146758,4,3,3,433,Loyal Customers,High Value
CUST_00234,181,1,35.79,False,False,False,0,Kristopher Evans,2025-01-03,39,188,35.79,0.0,0.16191489361702127,2,1,1,211,Lost,Low Value
CUST_00235,52,1,127.47,False,False,False,0,Jordan Powers Jr.,2025-05-19,55,52,127.47,0.0,0.5853846153846154,3,1,2,312,Others,Low Value
CUST_00236,3,21,13691.43,False,False,True,1,Nancy Mckay,2025-04-14,48,87,651.9728571428572,0.0,7.347586206896552,5,5,5,555,Champions,High Value
CUST_00237,32,5,3155.96,False,False,False,0,Jerry Young,2025-05-18,18,53,631.192,0.0,2.871698113207547,4,3,4,434,Loyal Customers,High Value
CUST_00238,45,29,17866.39,False,True,True,2,Peter Brock,2024-12-13,55,209,616.0824137931035,0.0,4.223732057416268,3,5,5,355,Loyal Customers,High Value
CUST_00239,830,1,83.94,True,False,False,1,Andrew Zavala,2023-03-08,40,855,83.94,0.0,0.03560233918128655,1,1,2,112,Hibernating,Low Value
CUST_00240,541,1,19.86,False,False,False,0,Amber Clark,2023-12-30,18,558,19.86,0.0,0.05455197132616488,1,1,1,111,Lost,Low Value
CUST_00241,1,6,3217.71,False,False,False,0,Peter Smith,2025-01-07,49,184,536.285,0.0,0.9926086956521739,5,3,4,534,Loyal Customers,High Value
CUST_00242,1075,1,41.41,True,False,False,1,Ms. Colleen Daniels,2022-07-17,41,1089,41.41,0.0,0.02795224977043159,1,1,2,112,Hibernating,Low Value
CUST_00243,4,27,29330.08,False,True,True,2,Brian Cole,2025-05-13,37,58,1086.2992592592593,0.0,14.170344827586208,5,5,5,555,Champions,High Value
CUST_00244,4,33,26256.87,False,True,True,2,Joy Paul,2025-03-23,47,109,795.6627272727272,0.0,9.215779816513763,5,5,5,555,Champions,High Value
CUST_00245,198,1,141.36,False,False,False,0,Shannon Young,2024-11-28,37,224,141.36,0.0,0.13589285714285715,2,1,3,213,Hibernating,Low Value
CUST_00246,69,6,2978.73,False,False,False,0,Susan Clark,2025-02-15,42,145,496.455,0.0,1.2595862068965518,3,3,4,334,Loyal Customers,High Value
CUST_00247,360,1,24.79,False,False,False,0,Lisa Norris,2024-07-09,36,366,24.79,0.0,0.08316939890710383,2,1,1,211,Lost,Low Value
CUST_00248,15,7,3166.76,False,False,False,0,Mark Jacobson,2025-05-21,37,50,452.39428571428573,0.0,4.2616000000000005,4,3,4,434,Loyal Customers,High Value
CUST_00249,0,35,27964.75,False,True,True,2,Sara Pena,2025-05-21,24,50,798.9928571428571,0.0,21.308,5,5,5,555,Champions,High Value
CUST_00250,124,1,32.1,False,False,False,0,Jillian Allison,2025-02-06,43,154,32.1,0.0,0.19766233766233765,2,1,1,211,Lost,Low Value
CUST_00251,799,1,200.83,True,False,False,1,Natasha Simmons,2023-04-04,62,828,200.83,0.0,0.03676328502415459,1,1,3,113,Hibernating,Low Value
CUST_00252,69,1,42.33,False,False,False,0,Joseph Ramos,2025-05-02,34,69,42.33,0.0,0.44115942028985505,3,1,2,312,Others,Low Value
CUST_00253,60,1,197.43,False,False,False,0,Brianna Peterson,2025-04-24,28,77,197.43,0.0,0.3953246753246753,3,1,3,313,Potential Loyalists,Medium Value
CUST_00254,4,1,196.66,False,False,False,0,Robert Floyd,2025-06-07,31,33,196.66,0.0,0.9224242424242424,5,1,3,513,Potential Loyalists,Medium Value
CUST_00255,28,1,45.29,False,False,False,0,Adam Rowe,2025-05-25,20,46,45.29,0.0,0.6617391304347826,4,1,2,412,New Customers,Medium Value
CUST_00256,136,1,73.21,False,False,False,0,Michael Mccoy,2025-01-26,35,165,73.21,0.0,0.18448484848484847,2,1,2,212,Hibernating,Low Value
CUST_00257,4,7,3930.65,False,False,False,0,Angelica Simpson,2024-10-28,36,255,561.5214285714286,0.0,0.835607843137255,5,3,4,534,Loyal Customers,High Value
CUST_00258,65,9,4265.36,False,False,False,0,Angel Swanson,2023-12-02,38,586,473.9288888888889,0.0,0.4675085324232082,3,4,4,344,Loyal Customers,High Value
CUST_00259,22,32,28046.33,False,True,True,2,Mary Webb,2024-07-15,48,360,876.4478125,0.0,2.705777777777778,4,5,5,455,Champions,High Value
CUST_00260,488,1,183.02,False,False,False,0,Katrina Perez,2024-02-23,30,503,183.02,0.0,0.060516898608349905,1,1,3,113,Hibernating,Low Value
CUST_00261,43,7,4501.34,False,False,False,0,Mindy Snow,2025-04-27,31,74,643.0485714285714,0.0,2.8794594594594596,3,3,4,334,Loyal Customers,High Value
CUST_00262,63,4,3562.29,False,False,False,0,Austin Patel,2024-11-11,23,241,890.5725,0.0,0.5052282157676349,3,3,4,334,Loyal Customers,High Value
CUST_00263,8,28,29362.51,False,True,True,2,Brent Spencer,2024-07-24,30,351,1048.6610714285714,0.0,2.4282621082621083,4,5,5,455,Champions,High Value
CUST_00264,0,32,19059.08,False,True,True,2,Ian Gordon,2024-02-24,18,502,595.59625,0.0,1.9403984063745021,5,5,5,555,Champions,High Value
CUST_00265,11,1,40.05,False,False,False,0,Virginia Valdez,2025-06-27,48,13,40.05,0.0,2.3415384615384616,4,1,1,411,New Customers,Medium Value
CUST_00266,795,1,203.26,True,False,False,1,Elizabeth Ross,2023-04-09,26,823,203.26,0.0,0.03698663426488457,1,1,3,113,Hibernating,Low Value
CUST_00267,6,39,25539.14,False,True,True,2,Brittany Cook,2024-10-22,26,261,654.8497435897435,0.0,4.548505747126437,4,5,5,455,Champions,High Value
CUST_00268,10,24,17759.56,False,False,True,1,Chase Thomas,2024-12-06,38,216,739.9816666666667,0.0,3.3822222222222225,4,5,5,455,Champions,High Value
CUST_00269,110,10,1484.11,False,False,False,0,Jaime Sanders,2024-10-06,28,277,148.411,0.0,1.0989169675090253,3,4,3,343,Loyal Customers,High Value
CUST_00270,149,1,25.41,False,False,False,0,Nicholas Delacruz,2025-01-19,27,172,25.41,0.0,0.1769767441860465,2,1,1,211,Lost,Low Value
CUST_00271,0,12,3937.44,False,False,False,0,Alexandra Morrow,2025-07-03,25,7,328.12,0.0,52.182857142857145,5,4,4,544,Champions,High Value
CUST_00272,16,8,3459.38,False,False,False,0,Albert Cannon,2025-02-16,30,144,432.4225,0.0,1.691111111111111,4,4,4,444,Champions,High Value
CUST_00273,1,27,20831.91,False,True,True,2,Meghan Chen,2025-05-25,40,46,771.5522222222222,0.0,17.86695652173913,5,5,5,555,Champions,High Value
CUST_00274,388,1,40.39,False,False,False,0,Elizabeth Wright,2024-05-22,48,414,40.39,0.0,0.07352657004830918,1,1,1,111,Lost,Low Value
CUST_00275,568,1,30.76,False,False,False,0,Sean Perry,2023-12-20,27,568,30.76,0.0,0.05359154929577465,1,1,1,111,Lost,Low Value
CUST_00276,0,31,35599.32,False,True,True,2,Ronald Stephens,2024-10-02,37,281,1148.3651612903225,0.0,3.358149466192171,5,5,5,555,Champions,High Value
CUST_00277,180,7,2219.41,False,False,False,0,Sarah Foster,2024-08-22,32,322,317.0585714285714,0.0,0.6617391304347826,2,3,3,233,Loyal Customers,High Value
CUST_00278,29,1,154.39,False,False,False,0,Ricardo Holt,2025-05-22,56,49,154.39,0.0,0.6212244897959184,4,1,3,413,Potential Loyalists,Medium Value
CUST_00279,107,1,182.75,False,False,False,0,Daniel Ryan,2025-03-11,54,121,182.75,0.0,0.25157024793388433,3,1,3,313,Potential Loyalists,Medium Value
CUST_00280,284,1,45.61,False,False,False,0,Dennis Cain,2024-09-05,22,308,45.61,0.0,0.09883116883116883,2,1,2,212,Hibernating,Low Value
CUST_00281,3,25,16307.07,False,False,True,1,Marcia Lee,2025-01-31,38,160,652.2828,0.0,4.75625,5,5,5,555,Champions,High Value
CUST_00282,72,1,42.29,False,False,False,0,Mark Warren,2025-04-03,39,98,42.29,0.0,0.3106122448979592,3,1,2,312,Others,Low Value
CUST_00283,5,11,5317.29,False,False,False,0,Miranda Espinoza,2025-06-01,32,39,483.39,0.0,8.585641025641026,5,4,4,544,Champions,High Value
CUST_00284,7,10,3984.84,False,False,False,0,Sarah Salas,2025-05-08,30,63,398.48400000000004,0.0,4.8317460317460315,4,4,4,444,Champions,High Value
CUST_00285,68,1,45.29,False,False,False,0,John Watson,2025-04-26,28,75,45.29,0.0,0.40586666666666665,3,1,2,312,Others,Low Value
CUST_00286,811,1,189.62,True,False,False,1,Natasha Leonard,2023-04-04,31,828,189.62,0.0,0.03676328502415459,1,1,3,113,Hibernating,Low Value
CUST_00287,0,31,19539.63,False,True,True,2,Phillip Sanchez,2025-06-10,18,30,630.3106451612904,0.0,31.454666666666668,5,5,5,555,Champions,High Value
CUST_00288,0,28,16624.16,False,True,True,2,Elizabeth Spears,2022-01-01,46,1286,593.72,0.0,0.6627682737169518,5,5,5,555,Champions,High Value
CUST_00289,14,5,1376.68,False,False,False,0,Cameron Thompson,2025-05-28,42,43,275.336,0.0,3.5395348837209304,4,3,3,433,Loyal Customers,High Value
CUST_00290,126,9,3697.15,False,False,False,0,James Henry,2023-07-09,36,732,410.7944444444445,0.0,0.37426229508196723,2,4,4,244,Loyal Customers,High Value
CUST_00291,593,1,12.31,False,False,False,0,Marcus Moody,2023-10-29,29,620,12.31,0.0,0.04909677419354839,1,1,1,111,Lost,Low Value
CUST_00292,381,1,43.87,False,False,False,0,Nicholas Lopez,2024-06-02,31,403,43.87,0.0,0.0755334987593052,1,1,2,112,Hibernating,Low Value
CUST_00293,940,1,26.61,True,False,False,1,Paul Harris,2022-11-16,62,967,26.61,0.0,0.03147880041365047,1,1,1,111,Lost,Low Value
CUST_00294,1,40,24918.71,False,True,True,2,Danielle Robinson,2025-03-13,57,119,622.96775,0.0,10.231932773109245,5,5,5,555,Champions,High Value
CUST_00295,530,1,34.15,False,False,False,0,Adam Douglas,2024-01-22,31,535,34.15,0.0,0.05689719626168224,1,1,1,111,Lost,Low Value
CUST_00296,172,1,135.6,False,False,False,0,Richard Potts,2024-12-20,25,202,135.6,0.0,0.1506930693069307,2,1,2,212,Hibernating,Low Value
CUST_00297,243,1,17.88,False,False,False,0,Larry Ray,2024-10-25,32,258,17.88,0.0,0.117984496124031,2,1,1,211,Lost,Low Value
CUST_00298,0,28,18473.54,False,True,True,2,James Brown,2024-07-31,34,344,659.7692857142857,0.0,2.4776744186046513,5,5,5,555,Champions,High Value
CUST_00299,99,1,43.1,False,False,False,0,Brenda Le,2025-03-08,24,124,43.1,0.0,0.24548387096774194,3,1,2,312,Others,Low Value
CUST_00300,125,7,1096.26,False,False,False,0,Carlos Ho,2024-11-13,41,239,156.60857142857142,0.0,0.8915481171548117,2,3,3,233,Loyal Customers,High Value
CUST_00301,262,1,69.35,False,False,False,0,Matthew Woodard,2024-10-06,36,277,69.35,0.0,0.10989169675090253,2,1,2,212,Hibernating,Low Value
CUST_00302,37,1,113.56,False,False,False,0,Frank Wallace,2025-05-19,33,52,113.56,0.0,0.5853846153846154,3,1,2,312,Others,Low Value
CUST_00303,9,1,188.98,False,False,False,0,Joe Ward,2025-06-17,30,23,188.98,0.0,1.3234782608695652,4,1,3,413,Potential Loyalists,Medium Value
CUST_00304,388,1,187.06,False,False,False,0,Mark Zimmerman,2024-05-19,47,417,187.06,0.0,0.07299760191846523,1,1,3,113,Hibernating,Low Value
CUST_00305,198,7,3464.94,False,False,False,0,Samantha Neal,2024-02-05,29,521,494.99142857142857,0.0,0.40898272552783116,2,3,4,234,Loyal Customers,High Value
CUST_00306,170,1,117.24,False,False,False,0,Rachel Boyd,2024-12-29,67,193,117.24,0.0,0.15772020725388602,2,1,2,212,Hibernating,Low Value
CUST_00307,1,28,19799.39,False,True,True,2,Stephanie Pena,2025-02-04,40,156,707.1210714285714,0.0,5.463589743589743,5,5,5,555,Champions,High Value
CUST_00308,42,1,212.68,False,False,False,0,Gina Powell,2025-04-29,39,72,212.68,0.0,0.42277777777777775,3,1,3,313,Potential Loyalists,Medium Value
CUST_00309,3,10,4484.51,False,False,False,0,Robin Crawford,2025-06-15,43,25,448.451,0.0,12.176,5,4,4,544,Champions,High Value
CUST_00310,649,1,11.58,False,False,False,0,Valerie Nelson,2023-09-06,56,673,11.58,0.0,0.04523031203566122,1,1,1,111,Lost,Low Value
CUST_00311,51,1,192.51,False,False,False,0,Patricia Casey,2025-05-17,30,54,192.51,0.0,0.5637037037037037,3,1,3,313,Potential Loyalists,Medium Value
CUST_00312,3,6,4350.01,False,False,False,0,Debbie Herrera,2025-05-06,45,65,725.0016666666667,0.0,2.809846153846154,5,3,4,534,Loyal Customers,High Value
CUST_00313,62,1,102.49,False,False,False,0,Ryan Martin,2025-05-06,44,65,102.49,0.0,0.4683076923076923,3,1,2,312,Others,Low Value
CUST_00314,76,8,2246.96,False,False,False,0,Heather Carpenter,2024-10-13,50,270,280.87,0.0,0.9019259259259259,3,4,3,343,Loyal Customers,High Value
CUST_00315,70,6,2002.65,False,False,False,0,Andrea Martin,2025-01-29,34,162,333.77500000000003,0.0,1.1274074074074074,3,3,3,333,Loyal Customers,High Value
CUST_00316,44,24,19096.51,False,False,True,1,Benjamin Johnson,2023-10-30,49,619,795.6879166666666,0.0,1.180226171243942,3,5,5,355,Loyal Customers,High Value
CUST_00317,17,8,6174.07,False,False,False,0,Thomas Jacobs,2024-12-11,29,211,771.75875,0.0,1.1541232227488152,4,4,4,444,Champions,High Value
CUST_00318,102,1,158.22,False,False,False,0,Tracy Miller,2025-03-02,18,130,158.22,0.0,0.23415384615384616,3,1,3,313,Potential Loyalists,Medium Value
CUST_00319,69,12,6033.46,False,False,False,0,Dr. Travis Richardson,2024-02-24,19,502,502.78833333333336,0.0,0.7276494023904383,3,4,4,344,Loyal Customers,High Value
CUST_00320,11,8,4300.12,False,False,False,0,Michael Owens,2023-03-25,38,838,537.515,0.0,0.2905966587112172,4,4,4,444,Champions,High Value
CUST_00321,2,30,25219.09,False,True,True,2,Geoffrey Clark,2025-01-15,48,176,840.6363333333334,0.0,5.1886363636363635,5,5,5,555,Champions,High Value
CUST_00322,333,1,30.76,False,False,False,0,Lisa Ortega,2024-07-18,39,357,30.76,0.0,0.08526610644257704,2,1,1,211,Lost,Low Value
CUST_00323,5,27,18594.77,False,True,True,2,Wendy Leonard,2025-05-26,39,45,688.6951851851852,0.0,18.264,5,5,5,555,Champions,High Value
CUST_00324,20,13,5747.04,False,False,False,0,Carla Calderon,2025-02-12,44,148,442.08,0.0,2.673783783783784,4,4,4,444,Champions,High Value
CUST_00325,38,1,32.31,False,False,False,0,Gina Cisneros,2025-05-17,44,54,32.31,0.0,0.5637037037037037,3,1,1,311,Others,Low Value
CUST_00326,269,1,23.51,False,False,False,0,Jennifer Smith,2024-10-05,52,278,23.51,0.0,0.10949640287769784,2,1,1,211,Lost,Low Value
CUST_00327,814,1,27.86,True,False,False,1,Vanessa Johnson,2023-04-14,32,818,27.86,0.0,0.03721271393643032,1,1,1,111,Lost,Low Value
CUST_00328,126,1,21.57,False,False,False,0,Edwin Johnson,2025-02-24,42,136,21.57,0.0,0.2238235294117647,2,1,1,211,Lost,Low Value
CUST_00329,1,37,24559.03,False,True,True,2,Emily Gonzalez,2025-03-28,56,104,663.7575675675675,0.0,10.829615384615385,5,5,5,555,Champions,High Value
CUST_00330,760,1,30.81,True,False,False,1,Steven Andrews,2023-06-07,42,764,30.81,0.0,0.039842931937172775,1,1,1,111,Lost,Low Value
CUST_00331,130,1,66.1,False,False,False,0,Lisa Valenzuela,2025-02-08,53,152,66.1,0.0,0.20026315789473684,2,1,2,212,Hibernating,Low Value
CUST_00332,5,31,19177.74,False,True,True,2,Christopher Clark,2025-05-12,32,59,618.6367741935485,0.0,15.993898305084747,5,5,5,555,Champions,High Value
CUST_00333,4,25,20614.57,False,False,True,1,Christian Mclaughlin,2025-04-06,49,95,824.5828,0.0,8.010526315789473,5,5,5,555,Champions,High Value
CUST_00334,351,1,48.54,False,False,False,0,Antonio Wilson,2024-07-01,49,374,48.54,0.0,0.0813903743315508,2,1,2,212,Hibernating,Low Value
CUST_00335,417,1,19.86,False,False,False,0,Karen Haney,2024-05-04,18,432,19.86,0.0,0.07046296296296296,1,1,1,111,Lost,Low Value
CUST_00336,134,1,43.1,False,False,False,0,Monica Wilson,2025-02-06,41,154,43.1,0.0,0.19766233766233765,2,1,2,212,Hibernating,Low Value
CUST_00337,57,1,211.08,False,False,False,0,Aaron Mercado,2025-04-28,40,73,211.08,0.0,0.41698630136986303,3,1,3,313,Potential Loyalists,Medium Value
CUST_00338,39,13,6450.86,False,False,False,0,Shannon Weber,2025-01-05,48,186,496.21999999999997,0.0,2.12752688172043,3,4,4,344,Loyal Customers,High Value
CUST_00339,68,10,2862.55,False,False,False,0,Dr. Diane Sosa,2024-11-26,40,226,286.255,0.0,1.3469026548672567,3,4,4,344,Loyal Customers,High Value
CUST_00340,316,1,38.47,False,False,False,0,Jamie Harris,2024-07-30,69,345,38.47,0.0,0.08823188405797103,2,1,1,211,Lost,Low Value
CUST_00341,3,1,10.59,False,False,False,0,Jeffrey Douglas,2025-07-04,59,6,10.59,0.0,5.073333333333333,5,1,1,511,New Customers,Medium Value
CUST_00342,927,1,17.78,True,False,False,1,Erika Hernandez,2022-12-20,45,933,17.78,0.0,0.032625937834941054,1,1,1,111,Lost,Low Value
CUST_00343,448,1,154.39,False,False,False,0,Melinda Bishop,2024-04-18,41,448,154.39,0.0,0.06794642857142857,1,1,3,113,Hibernating,Low Value
CUST_00344,316,1,11.93,False,False,False,0,Kathy Walker,2024-08-04,24,340,11.93,0.0,0.08952941176470589,2,1,1,211,Lost,Low Value
CUST_00345,76,5,1143.86,False,False,False,0,Ruth Ward,2024-12-21,40,201,228.772,0.0,0.7572139303482588,3,3,3,333,Loyal Customers,High Value
CUST_00346,929,1,30.22,True,False,False,1,Heather Keller,2022-12-05,39,948,30.22,0.0,0.03210970464135021,1,1,1,111,Lost,Low Value
CUST_00347,217,1,40.81,False,False,False,0,Annette Hardy,2024-12-04,68,218,40.81,0.0,0.1396330275229358,2,1,2,212,Hibernating,Low Value
CUST_00348,185,1,27.82,False,False,False,0,Lauren Ramirez,2025-01-06,44,185,27.82,0.0,0.16454054054054054,2,1,1,211,Lost,Low Value
